modality_pair,tissue,within_mean,between_mean,delta,n_within,n_between,within_var,between_var
HistoneChIP | RNA,"common myeloid progenitor, cd34-positive",0.07905385860017147,0.04713449045224385,0.031919368147927625,29,45082,0.007359744483277992,0.0011971800144051554
HistoneChIP | RNA,dorsolateral prefrontal cortex,0.037941899077869344,0.0346384464699973,0.0033034526078720428,576,110748,0.0008689017909160562,0.00045237381308980604
HistoneChIP | RNA,ectodermal cell,0.04391862281408976,0.04453627712442893,-0.0006176543103391732,32,21564,0.0011251423764126911,0.0006548285772055473
HistoneChIP | RNA,endocrine pancreas,0.06762633959834392,0.05010897965115225,0.017517359947191675,52,27089,0.0034747311159215146,0.0009882389639492167
HistoneChIP | RNA,endodermal cell,0.06697293351992682,0.054009052567287,0.012963880952639825,56,25983,0.0019215420246057975,0.0009785221674485458
HistoneChIP | RNA,endothelial cell of umbilical vein,0.057125244803403405,0.04938633537690215,0.007738909426501253,121,37686,0.0039240413274607075,0.0010193390838394351
HistoneChIP | RNA,epithelial cell of proximal tubule,0.13714321702718735,0.06687281528236458,0.07027040174482277,2,5403,7.444166953002318e-05,0.0013697920294321406
HistoneChIP | RNA,esophagus,0.05826644120610408,0.05183260830729415,0.00643383289880993,84,31413,0.0010586297492424846,0.0009396377320416019
HistoneChIP | RNA,esophagus muscularis mucosa,0.07109062971236806,0.0521471108294627,0.018943518882905352,48,24510,0.0009215814058303167,0.0008456674485345637
HistoneChIP | RNA,esophagus squamous epithelium,0.07901876606047153,0.05945430891902861,0.019564457141442927,48,24510,0.00048502969257622694,0.0008029167330713557
HistoneChIP | RNA,fibroblast of breast,0.011454989027697593,0.043239649375856816,-0.03178466034815922,22,20253,0.00021440045717847475,0.0008488325214574101
HistoneChIP | RNA,fibroblast of dermis,0.10671633668243885,0.06322099208140393,0.04349534460103492,4,6888,4.8137589460300195e-05,0.0007162527977271748
HistoneChIP | RNA,fibroblast of lung,0.06250713454624929,0.052294810385447636,0.010212324160801652,50,24585,0.0013566259176297267,0.0010602992411112518
HistoneChIP | RNA,fibroblast of the aortic adventitia,0.07121728546917439,0.04903353471696715,0.022183750752207236,2,5403,0.00017440481858077908,0.0010433147376363431
HistoneChIP | RNA,fibroblast of villous mesenchyme,0.10765136405825615,0.06376970016707363,0.04388166389118252,2,5403,0.00032920096254863973,0.0011188280717597029
HistoneChIP | RNA,foreskin fibroblast,0.031835673278117996,0.052271817916808155,-0.02043614463869016,76,35975,0.0025908383159652278,0.0012883167802181525
HistoneChIP | RNA,foreskin keratinocyte,0.039734251727622905,0.04111220826627233,-0.0013779565386494233,64,31532,0.0018329229910416475,0.0008154848693778731
HistoneChIP | RNA,foreskin melanocyte,0.09068182316225241,0.06258198739271106,0.02809983576954135,68,33013,0.005552294707508287,0.0016632732334455986
HistoneChIP | RNA,gastrocnemius medialis,0.05577103872949212,0.051477622842195654,0.004293415887296467,144,42186,0.001967879959435702,0.0008514344637573271
HistoneChIP | RNA,gastroesophageal sphincter,0.0705944024521159,0.05071866363666618,0.01987573881544972,32,21564,0.0016121115978943801,0.0008681184687295545
HistoneChIP | RNA,gm12878,0.05657961893462765,0.04465701911419523,0.011922599820432422,364,73481,0.0023871390524758123,0.0008781070841431928
HistoneChIP | RNA,gm23248,0.06390070979101345,0.052313749022962396,0.011586960768051054,39,25156,0.001375163654938825,0.000977889268359922
HistoneChIP | RNA,gm23338,0.051849509318973024,0.04091538818284513,0.010934121136127892,55,26064,0.0017789562464240903,0.0006994625322912268
HistoneChIP | RNA,h1,0.030584720556589083,0.03325591264218074,-0.0026711920855916546,770,93673,0.0007072518280196464,0.000529072936600461
HistoneChIP | RNA,h7,0.08896750956773758,0.050633582467297746,0.038333927100439834,4,6888,0.00015280513282320274,0.0007472622854920205
HistoneChIP | RNA,h9,0.03808716299245134,0.03428881691188999,0.0037983460805613503,60,48468,0.0007024637535550831,0.0005258598669993977
HistoneChIP | RNA,hct116,0.09957724795318566,0.05925104765879813,0.040326200294387535,39,25156,0.002945323703186939,0.0010937258907745685
HistoneChIP | RNA,heart,0.053308867737151946,0.04139017810949163,0.011918689627660316,56,25983,0.0011133031538307892,0.000529088650591735
HistoneChIP | RNA,heart left ventricle,0.03847902531589849,0.04321567432539237,-0.00473664900949388,252,53724,0.0010115034484910867,0.0006915001950502278
HistoneChIP | RNA,heart right ventricle,0.03828880255618556,0.04317884804448006,-0.004890045488294498,110,35749,0.0013999229214707656,0.0007345548110900568
HistoneChIP | RNA,hela-s3,0.0959372882902318,0.061058759295312424,0.03487852899491938,98,34363,0.0019082374177678638,0.0009794227828561755
HistoneChIP | RNA,hepatocyte,0.09297359520052043,0.06078957866347791,0.03218401653704252,36,23673,0.0016647380797350647,0.0009423771026191964
HistoneChIP | RNA,hepg2,0.04780671111459276,0.04293389642754279,0.004872814687049969,341,76426,0.0016222570268763056,0.0006092628943739412
HistoneChIP | RNA,hues64,0.038948356456655474,0.03804794723680214,0.0009004092198533348,28,18203,0.0008566240157094366,0.0005868891799885589
HistoneChIP | RNA,imr-90,0.05047674092329753,0.03948614556397027,0.010990595359327261,348,65993,0.0006574373386620241,0.000533363947558516
HistoneChIP | RNA,"jurkat, clone e6-1",0.15659110248088837,0.07416775222732748,0.08242335025356089,1,3446,0.0,0.0009037730323280986
HistoneChIP | RNA,k562,0.05050898090755339,0.038657655589389474,0.011851325318163915,1376,189546,0.001791413186605125,0.0010342351449868909
HistoneChIP | RNA,karpas-422,0.12765164104772944,0.056749164281476125,0.07090247676625332,24,21738,0.006925836103606014,0.0011436107243810614
HistoneChIP | RNA,keratinocyte,0.05643277548176916,0.04771661845619137,0.008716157025577785,49,24038,0.001109097837715168,0.0007723022017684998
HistoneChIP | RNA,kidney,0.09469149575519935,0.059773995684549254,0.034917500070650094,198,47955,0.0030633722175550104,0.0011778157225125598
HistoneChIP | RNA,kidney epithelial cell,0.07361385071029265,0.058556718444952235,0.015057132265340417,6,8373,0.004038552820739269,0.001317192802580172
HistoneChIP | RNA,large intestine,0.06569592700993997,0.05377786160789359,0.011918065402046374,42,22563,0.0019916661107553532,0.0011692546667488642
HistoneChIP | RNA,liver,0.05847679338765172,0.047329747378264134,0.011147046009387589,288,58668,0.0030054803671636567,0.0008967968374994366
HistoneChIP | RNA,luminal epithelial cell of mammary gland,0.048227240369669744,0.044887268495154585,0.003339971874515159,8,9858,0.0035185503727026496,0.0011900121693725796
HistoneChIP | RNA,lung,0.048003619814736366,0.04722008574944042,0.0007835340652959447,312,60579,0.001484909459996174,0.0010248995409298189
HistoneChIP | RNA,mammary epithelial cell,0.049708166562007085,0.046300589940228114,0.003407576621778971,136,40713,0.001666803674746285,0.0007821770069524228
HistoneChIP | RNA,mammary stem cell,0.10402430221438408,0.06918268462150513,0.034841617592878946,2,5403,8.532786010596871e-05,0.0010918847296650215
HistoneChIP | RNA,mcf-7,0.09631598505570933,0.05654731179840774,0.039768673257301594,135,39696,0.001333990341338855,0.000988684810391546
HistoneChIP | RNA,mesenchymal stem cell,0.04538088679581768,0.04273091052728709,0.002649976268530585,132,56709,0.00040727486468162275,0.000551912510905334
HistoneChIP | RNA,mesendoderm,0.05126967962439123,0.049111022815721286,0.0021586568086699454,76,35975,0.0004894907081650518,0.0006660071236733105
HistoneChIP | RNA,mesodermal cell,0.05189911903497497,0.049059358702366475,0.002839760332608493,28,18203,0.0009191656603813794,0.000831558723711085
HistoneChIP | RNA,mononuclear cell,0.016908425837755203,0.034842057936350986,-0.017933632098595782,8,9858,0.001302975922852708,0.0007215105765923039
HistoneChIP | RNA,muscle of leg,0.054807656501361636,0.04699826638268705,0.0078093901186745834,40,23037,0.002939857832863819,0.0010191181199961257
HistoneChIP | RNA,muscle of trunk,0.05978602418326773,0.04389177965915979,0.01589424452410794,12,12828,0.0029035859204303415,0.0009933817001968747
HistoneChIP | RNA,myoepithelial cell of mammary gland,0.06670173681535137,0.05061901979333674,0.01608271702201463,24,21738,0.0021061675981492705,0.0013481943389798295
HistoneChIP | RNA,myotube,0.09770053646273234,0.053247676223422996,0.04445286023930935,22,20253,0.0024695500496080876,0.0008859004538952419
HistoneChIP | RNA,"naive thymus-derived cd4-positive, alpha-beta t cell",0.04547105579219836,0.043290596334855755,0.002180459457342604,150,41625,0.0025065393680869133,0.0008263338640857978
HistoneChIP | RNA,neural cell,0.08378022282638332,0.05522985400315697,0.028550368823226355,22,20253,0.0010885973443755673,0.0008121749532517095
HistoneChIP | RNA,neural progenitor cell,0.07428653545988102,0.05366890498697743,0.020617630472903596,24,21738,0.0021679868683678726,0.0009465160083421231
HistoneChIP | RNA,neuronal stem cell,0.045198647426096375,0.04379596023541068,0.001402687190685696,108,47823,0.00045853748116310997,0.0005443689641961415
HistoneChIP | RNA,neurosphere,0.05534442947090914,0.0461116468172143,0.009232782653694836,150,48679,0.003329251069927063,0.0007978176285898747
HistoneChIP | RNA,oci-ly7,0.09481066118718849,0.05242312822361497,0.04238753296357352,36,21165,0.0027032426062576394,0.0008915070728869475
HistoneChIP | RNA,osteoblast,0.06061284674797207,0.050469161874517623,0.010143684873454448,20,18768,0.0016465539669940975,0.0009411846031163961
HistoneChIP | RNA,panc1,0.10623700352799562,0.06431878726525253,0.041918216262743085,18,14775,0.0035047376869431247,0.0012396159428494048
HistoneChIP | RNA,pancreas,0.05922571061066201,0.05163944150765512,0.007586269103006887,228,54633,0.0014820950443361056,0.0008470781590715726
HistoneChIP | RNA,pc-3,0.08144962016376667,0.058288452198151174,0.023161167965615494,48,25608,0.0025374021807664663,0.0011288985854689747
HistoneChIP | RNA,pc-9,0.08985748136630999,0.06056110245478201,0.029296378911527976,26,23223,0.0018628081923823103,0.0009310389433062984
HistoneChIP | RNA,peripheral blood mononuclear cell,0.022578980269609018,0.03819916978905621,-0.01562018951944719,100,44861,0.0007456655076655992,0.000949904830705104
HistoneChIP | RNA,peyer's patch,0.05577630766977867,0.04426618698208073,0.011510120687697939,48,24510,0.000600444617369768,0.0005988458425189198
HistoneChIP | RNA,placenta,0.04422710695781011,0.04169393735697015,0.002533169600839963,396,69108,0.002464942756201156,0.0006658757597083119
HistoneChIP | RNA,placental basal plate,0.045413613799610175,0.04887068168178215,-0.0034570678821719755,72,28929,0.0005332478781164976,0.0006380229699500619
HistoneChIP | RNA,prostate gland,0.03776758722960949,0.057826037509915676,-0.020058450280306186,4,9317,3.3142923470157876e-05,0.0010961606405909333
HistoneChIP | RNA,psoas muscle,0.052171741602201525,0.051203649224686364,0.0009680923775151618,110,35749,0.0009094731262296097,0.0009024579081646695
HistoneChIP | RNA,right atrium auricular region,0.06791322035714983,0.055381769715415564,0.01253145064173427,20,15241,0.0012618494583272691,0.0008402209562385506
HistoneChIP | RNA,right cardiac atrium,0.029729993380606175,0.04346678337348229,-0.013736789992876114,50,26935,0.0007228046523652775,0.0006964152997719847
HistoneChIP | RNA,right lobe of liver,0.08311690255999565,0.05379223890694736,0.029324663653048297,50,26935,0.0005462639405639349,0.000609945100704739
HistoneChIP | RNA,sigmoid colon,0.052470388208348595,0.05016432920550175,0.002306059002846847,256,54656,0.000857031379358593,0.000821929097560094
HistoneChIP | RNA,sk-n-sh,0.0815880701164133,0.06037729572302771,0.021210774393385583,180,47051,0.0017493458512815889,0.0010646120319195659
HistoneChIP | RNA,skeletal muscle myoblast,0.08594752694868173,0.05768418155133932,0.028263345397342404,36,23673,0.002331451488003348,0.0010524778355871746
HistoneChIP | RNA,skeletal muscle satellite cell,0.06214219853947205,0.05631554332368718,0.005826655215784876,14,14313,0.0023811016089893924,0.001248147291183564
HistoneChIP | RNA,skeletal muscle tissue,0.040375844747024145,0.04711889135262973,-0.006743046605605582,38,32133,0.0009795841921312527,0.0008659540656633146
HistoneChIP | RNA,small intestine,0.052888314980843724,0.0487905278985982,0.0040977870822455215,266,55185,0.0010390996062129387,0.0008941738526586961
HistoneChIP | RNA,smooth muscle cell,0.10440461954405894,0.06276887258277641,0.04163574696128253,36,23673,0.003504699804630914,0.001273943104448145
HistoneChIP | RNA,spinal cord,0.04831374892334376,0.04350063856296469,0.004813110360379069,24,16722,0.000992650568779682,0.0007572867196524692
HistoneChIP | RNA,spleen,0.05107180287439095,0.0463067289232004,0.004765073951190545,551,84000,0.001179450558128892,0.0009106736738479005
HistoneChIP | RNA,stomach,0.06017836060114695,0.05372327279691111,0.006455087804235843,598,83985,0.001481038776265365,0.001126735839213184
HistoneChIP | RNA,t-cell,0.03968731869688435,0.03546033641640922,0.004226982280475126,42,22093,0.0017524518721550597,0.0006124433211777676
HistoneChIP | RNA,temporal lobe,0.009131558239459991,0.038752758619826314,-0.029621200380366322,26,23223,0.00035800466385846384,0.0006904156887829007
HistoneChIP | RNA,testis,0.09415966591664723,0.06243042091239213,0.031729245004255106,7,15188,0.00018622926315657248,0.0011900296342682013
HistoneChIP | RNA,thoracic aorta,0.09269844397733157,0.061536743999904726,0.031161699977426842,44,24127,0.0013683049136395693,0.000907456134481266
HistoneChIP | RNA,thymus,0.09107169721807752,0.059451433892838135,0.03162026332523939,84,31413,0.002207685943432753,0.0011325324670385072
HistoneChIP | RNA,thyroid gland,0.06935003049471157,0.05433034539948963,0.01501968509522194,180,46032,0.002530375722726223,0.0012007177450282995
HistoneChIP | RNA,tibial nerve,0.07008280020697082,0.05217209698343243,0.01791070322353839,48,24510,0.0020240917516567945,0.0009365190132110532
HistoneChIP | RNA,transverse colon,0.06606809228833299,0.05014674028532524,0.015921352003007753,88,31875,0.0013554767234921841,0.000892340714221616
HistoneChIP | RNA,trophoblast,0.013313556221934657,0.03551566663611104,-0.022202110414176385,60,26524,0.0004952285078158632,0.0008495480932274411
HistoneChIP | RNA,upper lobe of left lung,0.07553123034449527,0.052393461682037894,0.023137768662457377,48,29368,0.001815372878917667,0.0010149534561113846
HistoneChIP | RNA,urinary bladder,0.06003771210089326,0.05413196352110852,0.0059057485797847364,16,13760,0.0006121525588385071,0.0008455414675986842
HistoneChIP | RNA,uterus,0.10938036628067493,0.055620823223346966,0.05375954305732797,8,17145,0.0003564841885270835,0.0010844506164427066
HistoneChIP | RNA,vagina,0.11256500432888666,0.06793324278007103,0.04463176154881564,15,14232,0.00030148982955060556,0.0011982598492709141
HistoneChIP | TFChIP,22rv1,0.1261238120496273,0.06301844066118355,0.06310537138844376,6,9531,3.418475639518914e-06,0.002007237967552547
HistoneChIP | TFChIP,a549,0.12680719300328763,0.0853464858141323,0.04146070718915533,728,132077,0.005220445568888305,0.002576402268530056
HistoneChIP | TFChIP,a673,0.19346127596994242,0.08177248124825999,0.11168879472168243,12,14892,0.02979977589269158,0.0027732342186449852
HistoneChIP | TFChIP,adrenal gland,0.07034629798848376,0.0702703185363764,7.597945210735535e-05,168,62742,0.003710508632980087,0.0022289484837925517
HistoneChIP | TFChIP,ag04449,0.11308156698942184,0.06589820932322872,0.047183357666193124,1,3790,0.0,0.0016364573967001866
HistoneChIP | TFChIP,ag04450,0.06822304334491491,0.055853555058096964,0.01236948828681795,4,9283,0.0010586111249605177,0.0011442146612464744
HistoneChIP | TFChIP,ag09309,0.09269784390926361,0.06942046323492353,0.023277380674340084,1,3790,0.0,0.0011853598995775457
HistoneChIP | TFChIP,ag09319,0.11867541074752808,0.0798416141738134,0.03883379657371468,1,3790,0.0,0.0021956208397912597
HistoneChIP | TFChIP,ag10803,0.10984520614147186,0.06908757559866273,0.040757630542809134,1,3790,0.0,0.0013797767481477314
HistoneChIP | TFChIP,ascending aorta,0.08486046218736605,0.08716164644264777,-0.002301184255281724,11,22100,0.0009643723252970955,0.0020244796171834
HistoneChIP | TFChIP,astrocyte,0.12190540134906769,0.07982256216148254,0.04208283918758515,4,9283,0.0005322650153025965,0.0013869289839115468
HistoneChIP | TFChIP,b cell,0.07630091293581895,0.06690760226749955,0.009393310668319402,21,40410,0.0017456822446516194,0.001442799835048884
HistoneChIP | TFChIP,be2c,0.12757477164268494,0.07843928224233435,0.04913548940035059,1,3790,0.0,0.0013006427246597656
HistoneChIP | TFChIP,bipolar neuron,0.08388328328892851,0.060660254604865974,0.023223028684062536,78,35427,0.0062521214974172075,0.001615678743151469
HistoneChIP | TFChIP,bj,0.06274782617886861,0.06776231737946106,-0.005014491200592455,3,7452,0.0008267844292244716,0.0015332385166345183
HistoneChIP | TFChIP,body of pancreas,0.08687999123018623,0.0753668862125789,0.011513105017607328,144,46671,0.006994251538135641,0.0024668498286345803
HistoneChIP | TFChIP,breast epithelium,0.12085880451680471,0.07925702878508661,0.041601775731718096,48,26574,0.0032080826694864447,0.002263065474639804
HistoneChIP | TFChIP,c4-2b,0.16467959061264992,0.053954077856154005,0.11072551275649592,2,5747,0.006950049446377685,0.0018930453525210895
HistoneChIP | TFChIP,caco-2,0.10748035957415898,0.07826510269213957,0.02921525688201941,3,7452,0.00032025317994571235,0.0020483334511210696
HistoneChIP | TFChIP,cardiac muscle cell,0.10028483366800679,0.08104647290302874,0.01923836076497805,18,20379,0.006263790232713368,0.00211144103547313
HistoneChIP | TFChIP,cd14-positive monocyte,0.04006755719070926,0.05027536359842408,-0.01020780640771482,17,33086,0.0006623545442601968,0.0010027804379284305
HistoneChIP | TFChIP,coronary artery,0.10679583624005318,0.06954757441040475,0.037248261829648424,2,5621,0.00016601133546857716,0.001634349802711139
HistoneChIP | TFChIP,dohh2,0.18547662968436876,0.07764256926915869,0.10783406041521007,24,25866,0.02158559959745556,0.0022304457415198934
HistoneChIP | TFChIP,endothelial cell of umbilical vein,0.0998262818902731,0.06540177794342943,0.03442450394684367,55,29848,0.009896808132806939,0.0016153459845856429
HistoneChIP | TFChIP,epithelial cell of prostate,0.04299614951014519,0.043766252078051016,-0.0007701025679058282,1,3790,0.0,0.0008400728837371621
HistoneChIP | TFChIP,epithelial cell of proximal tubule,0.13426314294338226,0.08401616459438549,0.050246978348996774,1,3790,0.0,0.00208592492262612
HistoneChIP | TFChIP,esophagus muscularis mucosa,0.10338065823695312,0.07078844432433615,0.03259221391261698,48,26574,0.002715652427899033,0.0018987972749647973
HistoneChIP | TFChIP,esophagus squamous epithelium,0.1070103636981609,0.08021926082511951,0.026791102873041386,48,26574,0.003499426675240334,0.0024545052290356403
HistoneChIP | TFChIP,fibroblast of dermis,0.08206570707261562,0.07735756526840463,0.0047081418042109885,4,7576,0.0007784170589079202,0.0018161993830560184
HistoneChIP | TFChIP,fibroblast of lung,0.08249536351455997,0.07108106189070795,0.011414301623852013,30,24147,0.009715534993826273,0.001579165333241997
HistoneChIP | TFChIP,fibroblast of mammary gland,0.09344998747110367,0.06444973943814045,0.02900024803296322,1,3790,0.0,0.0016837082510853868
HistoneChIP | TFChIP,fibroblast of pulmonary artery,0.10256420075893402,0.07379786204490632,0.0287663387140277,1,3790,0.0,0.0017907819133326647
HistoneChIP | TFChIP,fibroblast of the aortic adventitia,0.10301025956869125,0.07104657503955483,0.03196368452913642,1,3790,0.0,0.00149108372561937
HistoneChIP | TFChIP,fibroblast of villous mesenchyme,0.10725130140781403,0.07674639330793535,0.030504908099878672,1,3790,0.0,0.0021054205037749083
HistoneChIP | TFChIP,foreskin fibroblast,0.061407783269379776,0.07377515690880804,-0.012367373639428261,38,38669,0.000912332462767109,0.0018203267846514702
HistoneChIP | TFChIP,gastrocnemius medialis,0.040552391096328695,0.07046644302359846,-0.029914051927269765,90,42609,0.003590641208944194,0.0019221489637138425
HistoneChIP | TFChIP,gastroesophageal sphincter,0.10525413750490936,0.06957466288939733,0.03567947461551203,44,28793,0.004086630872647455,0.0020331569105677917
HistoneChIP | TFChIP,gm06990,0.05368661507964134,0.06085851331067532,-0.00717189823103398,3,7452,0.0009256831892464159,0.0013081240332141536
HistoneChIP | TFChIP,gm08714,0.23031935095787048,0.06510229522658112,0.16521705573128936,1,3790,0.0,0.0015519183470819563
HistoneChIP | TFChIP,gm12864,0.0892636701464653,0.060749222316337184,0.028514447830128117,1,3790,0.0,0.0012617301971868176
HistoneChIP | TFChIP,gm12865,0.06996409595012665,0.06073446780584238,0.009229628144284269,1,3790,0.0,0.0011873468591693755
HistoneChIP | TFChIP,gm12878,0.09108778334916218,0.0824225143780425,0.008665268971119675,1976,317645,0.00419497917453359,0.0021824857927313333
HistoneChIP | TFChIP,gm23248,0.20605718774291185,0.06811730254477875,0.1379398851981331,26,27695,0.009379851317992946,0.002034015282164024
HistoneChIP | TFChIP,gm23338,0.07695533278456423,0.057715399236772706,0.019239933547791528,88,35659,0.00826135744605892,0.001723785016905724
HistoneChIP | TFChIP,h1,0.0817070326002706,0.07169226436063247,0.010014768239638122,2065,175606,0.004482915109787271,0.002256347273872624
HistoneChIP | TFChIP,hct116,0.14041191681574744,0.07490406641167104,0.0655078504040764,104,39293,0.019050248413659578,0.0023986785839216727
HistoneChIP | TFChIP,heart left ventricle,0.0670668251275654,0.06158371670206622,0.005483108425499178,72,40686,0.003181609234109469,0.0017983934421105072
HistoneChIP | TFChIP,hek293,0.06890247459709149,0.07204857424497804,-0.0031460996478865494,564,372663,0.003261132413214249,0.001479617579373726
HistoneChIP | TFChIP,hela-s3,0.1529907248498167,0.0802318800831726,0.07275884476664411,238,58489,0.008745907054078142,0.0020288728492281714
HistoneChIP | TFChIP,hepatocyte,0.24050855015714964,0.08118328301030345,0.1593252671468462,36,27801,0.006295594585835257,0.002461713530301374
HistoneChIP | TFChIP,hepg2,0.06628431650761094,0.07612870857344566,-0.00984439206583472,2387,440492,0.004271682736453453,0.0021402512896061916
HistoneChIP | TFChIP,hff-myc,0.09195560961961746,0.07725821422977944,0.014697395389838025,1,3790,0.0,0.0014112603074221278
HistoneChIP | TFChIP,hl-60,0.0781167283654213,0.0628353401991466,0.015281388166274695,5,11618,0.0019505037073936377,0.0014207394297638624
HistoneChIP | TFChIP,imr-90,0.07917601097566916,0.06136603283130923,0.01780997814435993,377,77870,0.003068917127525629,0.0013790098750342174
HistoneChIP | TFChIP,k562,0.1047862217777031,0.07017753247890418,0.034608689298798914,6576,821325,0.005325222490787618,0.0017053146606428463
HistoneChIP | TFChIP,keratinocyte,0.03108246365029897,0.05872871552327226,-0.02764625187297329,7,14776,0.000555040613875303,0.0011622672998035724
HistoneChIP | TFChIP,kidney epithelial cell,0.07784014443556468,0.0724618367035303,0.005378307732034376,3,7452,0.0006781840366754596,0.0022026148741006446
HistoneChIP | TFChIP,kms-11,0.18498002178967,0.09767238842938245,0.08730763336028755,8,16607,0.0007983690292658607,0.002611071755182921
HistoneChIP | TFChIP,liver,0.08484051542740748,0.06978362435767801,0.015056891069729461,816,108966,0.0034628361746945864,0.0016317437493065783
HistoneChIP | TFChIP,lncap clone fgc,0.05778680369257927,0.0657251417104805,-0.007938338017901225,1,3790,0.0,0.0026648445718702044
HistoneChIP | TFChIP,loucy,0.1567751762146751,0.08266860907960101,0.07410656713507409,24,25866,0.016871885400461428,0.0027993205053031024
HistoneChIP | TFChIP,mammary epithelial cell,0.07992658503901433,0.055814574096745284,0.024112010942269044,34,35011,0.008988962991690254,0.0016394577929254727
HistoneChIP | TFChIP,mcf-7,0.13514054704376216,0.07115057432736414,0.06398997271639802,1575,230040,0.00434319615769178,0.0018916181067392904
HistoneChIP | TFChIP,mm.1s,0.3326770385934247,0.1033725427053561,0.22930449588806856,36,27801,0.030498419852126743,0.003521546190538384
HistoneChIP | TFChIP,myotube,0.11783865195783702,0.06955616506826966,0.048282486889567364,11,22100,0.0010247954073786258,0.0012394014020919069
HistoneChIP | TFChIP,nb4,0.09872018545866013,0.07535463003844317,0.023365555420216955,1,3790,0.0,0.0015877950510204183
HistoneChIP | TFChIP,nci-h929,0.2257183063775301,0.09544287195660435,0.13027543442092576,8,16607,0.001037000768695312,0.003086754468542183
HistoneChIP | TFChIP,neural cell,0.1338253923024311,0.07996982457569479,0.0538555677267363,77,33722,0.015715707671729518,0.002840908870296855
HistoneChIP | TFChIP,neural progenitor cell,0.18423590891891056,0.07452301074822776,0.1097128981706828,36,27801,0.009947707688615748,0.0019344270352821226
HistoneChIP | TFChIP,neutrophil,0.12876340873878112,0.06781060913304746,0.06095279960573366,11,22100,0.010925033323630987,0.0016514346556863535
HistoneChIP | TFChIP,nt2/d1,0.10782881950338681,0.07516732941602422,0.03266149008736259,12,14892,0.004317946989999464,0.0018376616521022498
HistoneChIP | TFChIP,oci-ly1,0.13395263051444833,0.07453605694734214,0.059416573567106196,11,22100,0.002387007893557523,0.0022833818569384856
HistoneChIP | TFChIP,oci-ly3,0.19529197398911824,0.07821558504720148,0.11707638894191676,22,24037,0.019390012049949702,0.0027470283504327083
HistoneChIP | TFChIP,oci-ly7,0.16474627289507124,0.07376370726726136,0.09098256562780987,18,20379,0.02002740073477479,0.0027691658606641854
HistoneChIP | TFChIP,panc1,0.12410827718364696,0.07487554378911684,0.04923273339453012,24,18786,0.011987979332005103,0.0023909929866633905
HistoneChIP | TFChIP,parathyroid adenoma,0.26921960239609083,0.12076692910193922,0.14845267329415163,30,31353,0.00768699098555925,0.0038138755815239136
HistoneChIP | TFChIP,pc-3,0.26567328431540066,0.08507030353203894,0.18060298078336173,36,27801,0.021717401825580365,0.003009222144292941
HistoneChIP | TFChIP,pc-9,0.22487288751663306,0.08376938533306053,0.14110350218357254,39,29628,0.023799461994260897,0.0026766194631704775
HistoneChIP | TFChIP,peyer's patch,0.10952203927768601,0.07412927580402594,0.03539276347366008,36,22680,0.003133475669850075,0.0025357555471745086
HistoneChIP | TFChIP,prostate gland,0.09863503898183505,0.07188922132085154,0.02674581766098351,6,13575,0.0015810379549524474,0.002406327998444705
HistoneChIP | TFChIP,retinal pigment epithelial cell,0.10528860241174698,0.08326900929749648,0.022019593114250502,1,3790,0.0,0.0024652640507163443
HistoneChIP | TFChIP,right atrium auricular region,0.10016605779528617,0.09104155575692188,0.00912450203836429,5,11114,0.001425048710122244,0.0025099060588385912
HistoneChIP | TFChIP,right lobe of liver,0.1305559940636158,0.0891783273392594,0.04137766672435639,10,13063,0.00744154598739874,0.0031088709176063933
HistoneChIP | TFChIP,rwpe1,0.04719655215740204,0.03221362171754485,0.01498293043985719,1,3790,0.0,0.0007214580500959811
HistoneChIP | TFChIP,rwpe2,0.06518283486366272,0.03788575797786164,0.027297076885801082,1,3790,0.0,0.0008246261400966549
HistoneChIP | TFChIP,sigmoid colon,0.07952625575368681,0.07262692534889907,0.00689933040478774,240,58233,0.00295070851407844,0.001870793557059062
HistoneChIP | TFChIP,sk-n-mc,0.1935465911196338,0.08718404793576112,0.10636254318387267,18,16839,0.009963756391765777,0.0025115495054427077
HistoneChIP | TFChIP,sk-n-sh,0.10800695040632395,0.07702787763992325,0.030979072766400703,380,73121,0.008316187118229582,0.002338594838664821
HistoneChIP | TFChIP,skeletal muscle myoblast,0.2018829391648372,0.07832745482059213,0.12355548434424508,12,23931,0.009336798803299087,0.002003396381148449
HistoneChIP | TFChIP,smooth muscle cell,0.12513837032020092,0.08318447015507237,0.04195390016512855,12,23931,0.0007424637034390662,0.0021354778980900635
HistoneChIP | TFChIP,spleen,0.06404534738829713,0.06019331442784854,0.003852032960448594,228,57879,0.0025151427822463768,0.0017982350346562957
HistoneChIP | TFChIP,stomach,0.07855799490156957,0.06752615316293294,0.011031841738636639,276,65115,0.003040267825792463,0.0018582050115540675
HistoneChIP | TFChIP,su-dhl-6,0.1894198026508093,0.0768678041196937,0.1125519985311156,20,22208,0.0162892565526445,0.002852512136866008
HistoneChIP | TFChIP,testis,0.12342086682717006,0.08399747941042986,0.0394233874167402,3,7704,0.002268445139244228,0.0023229495252507374
HistoneChIP | TFChIP,thoracic aorta,0.09563930501992052,0.08442264225303343,0.011216662766887084,11,22100,0.0008214877991059022,0.0021349085603924534
HistoneChIP | TFChIP,thyroid gland,0.08174746056966897,0.08517897494078985,-0.0034315143711208806,90,42609,0.0034170966635579027,0.002982877819521778
