tissue,m1,m2,delta,n_within,pair
UBERON:0002240,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.026559919969719133,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002240,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.1391794275153767,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002240,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,-0.027168504462430354,1.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002240,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.028130557550036392,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002240,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.011466760253317134,1.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002240,ChIP-seq:H3K9me3,polyA plus RNA-seq,0.007826154069564061,2.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002240,ChIP-seq:H3K9me3,RNA-seq,0.008778803318791283,2.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0002240,polyA plus RNA-seq,DNase-seq,0.009518228471279144,12.0,DNase-seq x polyA plus RNA-seq
UBERON:0002240,polyA plus RNA-seq,ChIP-seq:H3K27ac,-0.004875149255917394,2.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0002240,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.028924416412006725,2.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0002240,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.03199494120321776,2.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0002240,polyA plus RNA-seq,ChIP-seq:H3K4me1,-0.010231318397690422,2.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0002240,polyA plus RNA-seq,ChIP-seq:H3K4me3,0.005500186702539753,2.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002240,polyA plus RNA-seq,ChIP-seq:H3K9me3,-0.007004615374737316,2.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002240,polyA plus RNA-seq,RNA-seq,0.05510824681445084,4.0,RNA-seq x polyA plus RNA-seq
UBERON:0002240,RNA-seq,DNase-seq,0.011611297726631165,12.0,DNase-seq x RNA-seq
UBERON:0002240,RNA-seq,ChIP-seq:H3K27ac,0.010101278438980198,2.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0002240,RNA-seq,ChIP-seq:H3K27me3,-0.008553660898046059,2.0,ChIP-seq:H3K27me3 x RNA-seq
UBERON:0002240,RNA-seq,ChIP-seq:H3K36me3,-0.028108332384573786,2.0,ChIP-seq:H3K36me3 x RNA-seq
UBERON:0002240,RNA-seq,ChIP-seq:H3K4me1,0.0003555875838450757,2.0,ChIP-seq:H3K4me1 x RNA-seq
UBERON:0002240,RNA-seq,ChIP-seq:H3K4me3,0.009635365667731263,2.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002240,RNA-seq,ChIP-seq:H3K9me3,0.011149799016614755,2.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0002240,RNA-seq,polyA plus RNA-seq,0.09623519875600209,4.0,RNA-seq x polyA plus RNA-seq
UBERON:0002106,DNase-seq,ChIP-seq:H3K27ac,0.03733700424807626,8.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0002106,DNase-seq,ChIP-seq:H3K27me3,0.0017224675279924242,6.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0002106,DNase-seq,ChIP-seq:H3K36me3,-0.00947399654075609,6.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0002106,DNase-seq,ChIP-seq:H3K4me1,0.0016252630536918676,6.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0002106,DNase-seq,ChIP-seq:H3K4me3,0.014659754267320954,6.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0002106,DNase-seq,ChIP-seq:H3K9me3,-0.009499769560183478,6.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0002106,DNase-seq,ChIP-seq:CTCF,0.03374621470769247,10.0,ChIP-seq:CTCF x DNase-seq
UBERON:0002106,DNase-seq,polyA plus RNA-seq,-0.0016976521314938393,20.0,DNase-seq x polyA plus RNA-seq
UBERON:0002106,DNase-seq,RNA-seq,-0.0010573796400254638,32.0,DNase-seq x RNA-seq
UBERON:0002106,DNase-seq,ChIP-seq:POLR2A,-0.009801773285424267,8.0,ChIP-seq:POLR2A x DNase-seq
UBERON:0002106,DNase-seq,ChIP-seq:POLR2AphosphoS5,-0.013284647906268085,6.0,ChIP-seq:POLR2AphosphoS5 x DNase-seq
UBERON:0002106,ChIP-seq:H3K27ac,DNase-seq,-0.021169723078762137,8.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0002106,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,-0.008301529134141988,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002106,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,-0.0054328161298383216,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002106,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.04112795801771866,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002106,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.10309199380203032,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.004903043065680547,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K27ac,ChIP-seq:CTCF,-0.006208104830162195,20.0,ChIP-seq:CTCF x ChIP-seq:H3K27ac
UBERON:0002106,ChIP-seq:H3K27ac,polyA plus RNA-seq,-0.018197102403361073,40.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:H3K27ac,RNA-seq,0.019530037197016056,64.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0002106,ChIP-seq:H3K27ac,ChIP-seq:POLR2A,-0.08062985484246854,16.0,ChIP-seq:H3K27ac x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:H3K27ac,ChIP-seq:POLR2AphosphoS5,0.03651062868259572,12.0,ChIP-seq:H3K27ac x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:H3K27me3,DNase-seq,0.0004208944609894377,6.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0002106,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,-0.028821319450997206,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002106,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,0.003278530940378249,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002106,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.03265635987632294,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0002106,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,0.0254682376164599,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.12532186284940341,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K27me3,ChIP-seq:CTCF,-0.007785409864257364,15.0,ChIP-seq:CTCF x ChIP-seq:H3K27me3
UBERON:0002106,ChIP-seq:H3K27me3,polyA plus RNA-seq,-0.002164614322947617,30.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:H3K27me3,RNA-seq,-0.0005965947975570681,48.0,ChIP-seq:H3K27me3 x RNA-seq
UBERON:0002106,ChIP-seq:H3K27me3,ChIP-seq:POLR2A,-0.008495017058319516,12.0,ChIP-seq:H3K27me3 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:H3K27me3,ChIP-seq:POLR2AphosphoS5,-0.03213548089986966,9.0,ChIP-seq:H3K27me3 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:H3K36me3,DNase-seq,-0.013151272388872821,6.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0002106,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,0.0005527590196462541,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002106,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,0.023719285411396243,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002106,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,0.033528191411597096,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0002106,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.020484110512457358,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.028819956136553478,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K36me3,ChIP-seq:CTCF,0.0015483222755731316,15.0,ChIP-seq:CTCF x ChIP-seq:H3K36me3
UBERON:0002106,ChIP-seq:H3K36me3,polyA plus RNA-seq,0.0003921536989109492,30.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:H3K36me3,RNA-seq,0.01391075015116161,48.0,ChIP-seq:H3K36me3 x RNA-seq
UBERON:0002106,ChIP-seq:H3K36me3,ChIP-seq:POLR2A,-0.010137640721636055,12.0,ChIP-seq:H3K36me3 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:H3K36me3,ChIP-seq:POLR2AphosphoS5,0.047237300578458805,9.0,ChIP-seq:H3K36me3 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:H3K4me1,DNase-seq,-0.002524917458801744,6.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0002106,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.022604032398144906,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002106,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.051132556579122135,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0002106,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,0.008037263338165644,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0002106,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,0.007253430398976859,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.009832909379559066,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K4me1,ChIP-seq:CTCF,0.012281422599468357,15.0,ChIP-seq:CTCF x ChIP-seq:H3K4me1
UBERON:0002106,ChIP-seq:H3K4me1,polyA plus RNA-seq,0.002506145284322702,30.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:H3K4me1,RNA-seq,0.011701105233158576,48.0,ChIP-seq:H3K4me1 x RNA-seq
UBERON:0002106,ChIP-seq:H3K4me1,ChIP-seq:POLR2A,-0.017318986954144487,12.0,ChIP-seq:H3K4me1 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:H3K4me1,ChIP-seq:POLR2AphosphoS5,0.014588928517000173,9.0,ChIP-seq:H3K4me1 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:H3K4me3,DNase-seq,-0.03597452898615415,6.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0002106,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.1683961687847753,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,0.02273415217454406,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.011350663770738786,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,0.017150467241203393,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.03279284818490942,9.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K4me3,ChIP-seq:CTCF,0.0022340216667823543,15.0,ChIP-seq:CTCF x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:H3K4me3,polyA plus RNA-seq,-0.014531437800660043,30.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:H3K4me3,RNA-seq,0.009369879552103798,48.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002106,ChIP-seq:H3K4me3,ChIP-seq:POLR2A,-0.053895336242369654,12.0,ChIP-seq:H3K4me3 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:H3K4me3,ChIP-seq:POLR2AphosphoS5,0.03813621732923719,9.0,ChIP-seq:H3K4me3 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:H3K9me3,DNase-seq,-0.021231871725562512,6.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0002106,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,-0.01745164936771558,12.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.0941850403716281,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.0031645949005235235,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.010381103981108895,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.02457323856943277,9.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K9me3,ChIP-seq:CTCF,-0.00437335040834215,15.0,ChIP-seq:CTCF x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:H3K9me3,polyA plus RNA-seq,-0.006523771422349812,30.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:H3K9me3,RNA-seq,-0.004806321348823589,48.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0002106,ChIP-seq:H3K9me3,ChIP-seq:POLR2A,0.00445855841224576,12.0,ChIP-seq:H3K9me3 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:H3K9me3,ChIP-seq:POLR2AphosphoS5,-0.011150068155041446,9.0,ChIP-seq:H3K9me3 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:CTCF,DNase-seq,0.021672295417982296,10.0,ChIP-seq:CTCF x DNase-seq
UBERON:0002106,ChIP-seq:CTCF,ChIP-seq:H3K27ac,0.0021327679637093214,20.0,ChIP-seq:CTCF x ChIP-seq:H3K27ac
UBERON:0002106,ChIP-seq:CTCF,ChIP-seq:H3K27me3,-0.019248568634877262,15.0,ChIP-seq:CTCF x ChIP-seq:H3K27me3
UBERON:0002106,ChIP-seq:CTCF,ChIP-seq:H3K36me3,-0.0057369226259542695,15.0,ChIP-seq:CTCF x ChIP-seq:H3K36me3
UBERON:0002106,ChIP-seq:CTCF,ChIP-seq:H3K4me1,0.015385490328401003,15.0,ChIP-seq:CTCF x ChIP-seq:H3K4me1
UBERON:0002106,ChIP-seq:CTCF,ChIP-seq:H3K4me3,0.00647707545141659,15.0,ChIP-seq:CTCF x ChIP-seq:H3K4me3
UBERON:0002106,ChIP-seq:CTCF,ChIP-seq:H3K9me3,0.0033065283789616845,15.0,ChIP-seq:CTCF x ChIP-seq:H3K9me3
UBERON:0002106,ChIP-seq:CTCF,polyA plus RNA-seq,0.011286849265923597,50.0,ChIP-seq:CTCF x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:CTCF,RNA-seq,0.0025440692504728095,80.0,ChIP-seq:CTCF x RNA-seq
UBERON:0002106,ChIP-seq:CTCF,ChIP-seq:POLR2A,0.034231808008971035,20.0,ChIP-seq:CTCF x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:CTCF,ChIP-seq:POLR2AphosphoS5,0.01568234143433747,15.0,ChIP-seq:CTCF x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,polyA plus RNA-seq,DNase-seq,0.006548621029276208,20.0,DNase-seq x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:H3K27ac,0.001662313825679277,40.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.002284567589047312,30.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.004266238888950211,30.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:H3K4me1,0.0010309145127460652,30.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:H3K4me3,-0.015208021967623716,30.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:H3K9me3,-0.00982748834827866,30.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:CTCF,-0.0013327298678603838,50.0,ChIP-seq:CTCF x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,RNA-seq,0.07509141031824071,160.0,RNA-seq x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:POLR2A,0.009591598091302094,40.0,ChIP-seq:POLR2A x polyA plus RNA-seq
UBERON:0002106,polyA plus RNA-seq,ChIP-seq:POLR2AphosphoS5,0.01939171442279109,30.0,ChIP-seq:POLR2AphosphoS5 x polyA plus RNA-seq
UBERON:0002106,RNA-seq,DNase-seq,0.010838538955551449,32.0,DNase-seq x RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:H3K27ac,0.02898101143117221,64.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:H3K27me3,0.0024555931617131176,48.0,ChIP-seq:H3K27me3 x RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:H3K36me3,0.004865628713411639,48.0,ChIP-seq:H3K36me3 x RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:H3K4me1,0.0076504459420403265,48.0,ChIP-seq:H3K4me1 x RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:H3K4me3,0.010422326309580197,48.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:H3K9me3,-0.006318751052859124,48.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:CTCF,-0.007970606491846197,80.0,ChIP-seq:CTCF x RNA-seq
UBERON:0002106,RNA-seq,polyA plus RNA-seq,0.034097152791065205,160.0,RNA-seq x polyA plus RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:POLR2A,0.008130664902704733,64.0,ChIP-seq:POLR2A x RNA-seq
UBERON:0002106,RNA-seq,ChIP-seq:POLR2AphosphoS5,0.01364484539738408,48.0,ChIP-seq:POLR2AphosphoS5 x RNA-seq
UBERON:0002106,ChIP-seq:POLR2A,DNase-seq,-0.00402357521438107,8.0,ChIP-seq:POLR2A x DNase-seq
UBERON:0002106,ChIP-seq:POLR2A,ChIP-seq:H3K27ac,0.04060876135181331,16.0,ChIP-seq:H3K27ac x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:POLR2A,ChIP-seq:H3K27me3,-0.01914697363116275,12.0,ChIP-seq:H3K27me3 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:POLR2A,ChIP-seq:H3K36me3,-0.05084561189332753,12.0,ChIP-seq:H3K36me3 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:POLR2A,ChIP-seq:H3K4me1,-0.01629514292210013,12.0,ChIP-seq:H3K4me1 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:POLR2A,ChIP-seq:H3K4me3,0.0322860833344885,12.0,ChIP-seq:H3K4me3 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:POLR2A,ChIP-seq:H3K9me3,-0.0017463933216052135,12.0,ChIP-seq:H3K9me3 x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:POLR2A,ChIP-seq:CTCF,-0.05229581360723458,20.0,ChIP-seq:CTCF x ChIP-seq:POLR2A
UBERON:0002106,ChIP-seq:POLR2A,polyA plus RNA-seq,-0.0027068473114645747,40.0,ChIP-seq:POLR2A x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:POLR2A,RNA-seq,0.006982485423220851,64.0,ChIP-seq:POLR2A x RNA-seq
UBERON:0002106,ChIP-seq:POLR2A,ChIP-seq:POLR2AphosphoS5,-0.1171714089534901,12.0,ChIP-seq:POLR2A x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,DNase-seq,-0.0486986932066298,6.0,ChIP-seq:POLR2AphosphoS5 x DNase-seq
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,ChIP-seq:H3K27ac,0.07345638722493714,12.0,ChIP-seq:H3K27ac x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,ChIP-seq:H3K27me3,-0.0015289685849485726,9.0,ChIP-seq:H3K27me3 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,ChIP-seq:H3K36me3,0.04710559360242623,9.0,ChIP-seq:H3K36me3 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,ChIP-seq:H3K4me1,0.048790471603291086,9.0,ChIP-seq:H3K4me1 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,ChIP-seq:H3K4me3,0.05738795866988633,9.0,ChIP-seq:H3K4me3 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,ChIP-seq:H3K9me3,0.017177186859829746,9.0,ChIP-seq:H3K9me3 x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,ChIP-seq:CTCF,0.03145639678232031,15.0,ChIP-seq:CTCF x ChIP-seq:POLR2AphosphoS5
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,polyA plus RNA-seq,-0.0040420770586877056,30.0,ChIP-seq:POLR2AphosphoS5 x polyA plus RNA-seq
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,RNA-seq,0.019790362792211354,48.0,ChIP-seq:POLR2AphosphoS5 x RNA-seq
UBERON:0002106,ChIP-seq:POLR2AphosphoS5,ChIP-seq:POLR2A,-0.10970458057191634,12.0,ChIP-seq:POLR2A x ChIP-seq:POLR2AphosphoS5
UBERON:0000945,DNase-seq,ChIP-seq:H3K27ac,0.04999901880191851,100.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0000945,DNase-seq,ChIP-seq:H3K27me3,0.01235640233960645,60.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0000945,DNase-seq,ChIP-seq:H3K36me3,0.009923157454493212,80.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0000945,DNase-seq,ChIP-seq:H3K4me1,-0.004471723556271574,80.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0000945,DNase-seq,ChIP-seq:H3K4me3,0.0010853946488788013,60.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0000945,DNase-seq,ChIP-seq:H3K9me3,0.02772912627222848,80.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0000945,DNase-seq,ChIP-seq:CTCF,-0.04457781620514699,60.0,ChIP-seq:CTCF x DNase-seq
UBERON:0000945,DNase-seq,polyA plus RNA-seq,0.009753645595008804,260.0,DNase-seq x polyA plus RNA-seq
UBERON:0000945,DNase-seq,RNA-seq,-0.0159275941348019,200.0,DNase-seq x RNA-seq
UBERON:0000945,DNase-seq,ChIP-seq:POLR2A,-0.013297019686017736,40.0,ChIP-seq:POLR2A x DNase-seq
UBERON:0000945,DNase-seq,ChIP-seq:POLR2AphosphoS5,0.07230219664397064,60.0,ChIP-seq:POLR2AphosphoS5 x DNase-seq
UBERON:0000945,DNase-seq,ChIP-seq:EP300,-0.019271263480186457,20.0,ChIP-seq:EP300 x DNase-seq
UBERON:0000945,ChIP-seq:H3K27ac,DNase-seq,0.0687252395217483,100.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,0.016815296671856408,15.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,0.013347572677913198,20.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.04503866467028033,20.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,-0.0026638496649657173,15.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.015852188053777663,20.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:CTCF,-0.009795470726795687,15.0,ChIP-seq:CTCF x ChIP-seq:H3K27ac
UBERON:0000945,ChIP-seq:H3K27ac,polyA plus RNA-seq,0.021462608653412762,65.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0000945,ChIP-seq:H3K27ac,RNA-seq,-0.002048762197426224,50.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:POLR2A,-0.012625329835074306,10.0,ChIP-seq:H3K27ac x ChIP-seq:POLR2A
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:POLR2AphosphoS5,-0.0012715286678738058,15.0,ChIP-seq:H3K27ac x ChIP-seq:POLR2AphosphoS5
UBERON:0000945,ChIP-seq:H3K27ac,ChIP-seq:EP300,0.04081364274024964,5.0,ChIP-seq:EP300 x ChIP-seq:H3K27ac
UBERON:0000945,ChIP-seq:H3K27me3,DNase-seq,-0.002334958637082899,60.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0000945,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,0.004024200550111538,15.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0000945,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,0.03961772310967539,12.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0000945,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.05200096004356117,12.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
