file_id,assay,modality_coarse,tissue_strict,biosample_type,dataset,w_norm,w_gain_norm,bias,bias_effective
ENCSR061NWO,Histone ChIP-seq,HistoneChIP,endocrine pancreas,tissue,encode_v3,1.8844753183755758,2.4846833169587064,0.022760625928640366,0.9306942538571713
ENCSR111RZN,Histone ChIP-seq,HistoneChIP,endocrine pancreas,tissue,encode_v3,1.2785943657516543,1.4834943905755518,-0.011896059848368168,0.09082157817704538
ENCSR849NQE,Histone ChIP-seq,HistoneChIP,endocrine pancreas,tissue,encode_v3,1.396633470023728,1.6267066507582726,-0.020421095192432404,0.024204962466818317
ENCSR271DJJ_M,polyA plus RNA-seq,RNA,endocrine pancreas,tissue,encode_v3,2.5390837629091,3.358974231815289,-0.005368049722164869,2.3033459920635653
ENCSR271DJJ_P,polyA plus RNA-seq,RNA,endocrine pancreas,tissue,encode_v3,2.7617738951403434,3.614491117278818,0.008272277191281319,2.5239772589466365
ENCSR518XRJ_M,polyA plus RNA-seq,RNA,endocrine pancreas,tissue,encode_v3,2.4941535716972925,3.2965892404081636,-0.008506597019731998,2.484347485421037
ENCSR518XRJ_P,polyA plus RNA-seq,RNA,endocrine pancreas,tissue,encode_v3,2.541135831309262,3.3307454032009707,-0.0024071866646409035,2.4472151546861896
ENCSR645SYH,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,3.155371765449348,4.12683149882483,0.008319322019815445,1.8749747497785636
ENCSR679OVD,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,2.492725976001087,3.2841202268660594,0.022122211754322052,1.7139488839755423
ENCSR088GXB,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,1.1594771593215853,1.3272497730377018,0.015199940651655197,0.19751132489787215
ENCSR641RQV,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,1.0849264607316673,1.247985005166231,0.0005970377824269235,0.057094784730642875
ENCSR034ZHF,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,1.8446467097957377,2.1967729293875258,-0.011217969469726086,0.34290476850296475
ENCSR279MCN,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,1.0720268766122247,1.2326014851962297,0.023701651021838188,0.07968621350946083
ENCSR306ZBD,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,2.1020761625112927,2.551020830913525,0.010919376276433468,0.4854145944006617
ENCSR478BKA,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,1.2718604026069809,1.4886448448383982,0.044653452932834625,0.2767095318095671
ENCSR577ILY,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,2.8312798676652524,3.8518661988919676,0.01946173422038555,2.3462729333124503
ENCSR697GPO,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,2.211807874529606,2.8883551018214444,0.0331498458981514,2.046460595930688
ENCSR150GLE,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,2.0547899125027533,2.406860384851161,-0.009924232959747314,0.3273420625408757
ENCSR200WDD,Histone ChIP-seq,HistoneChIP,esophagus,tissue,encode_v3,1.1560503399026196,1.319171523438209,0.01813000813126564,0.19765968685614668
ENCSR102TQN_M,polyA plus RNA-seq,RNA,esophagus,tissue,encode_v3,2.8532790587299366,3.8271193755281967,0.013459973968565464,2.2143976872006093
ENCSR102TQN_P,polyA plus RNA-seq,RNA,esophagus,tissue,encode_v3,2.9464910995501423,3.9456340030380788,0.010455392301082611,2.280581610954627
ENCSR993QGR_M,polyA plus RNA-seq,RNA,esophagus,tissue,encode_v3,2.8246423097528592,3.900522776596144,0.006553026847541332,2.921715406110186
ENCSR993QGR_P,polyA plus RNA-seq,RNA,esophagus,tissue,encode_v3,2.9578416115491897,4.048956770482759,0.009432620368897915,3.1406521117134805
ENCSR944JCE,DNase-seq,Accessibility,esophagus muscularis mucosa,tissue,encode_v3,1.4449989574261697,1.820230423494906,0.03840942680835724,0.6974396409219878
ENCSR095YMD,Histone ChIP-seq,HistoneChIP,esophagus muscularis mucosa,tissue,encode_v3,2.4716314587829658,3.4320979475388778,0.011136011220514774,1.8939365909249788
ENCSR177CGN,Histone ChIP-seq,HistoneChIP,esophagus muscularis mucosa,tissue,encode_v3,0.6692306097413886,0.7581069704137546,0.08185965567827225,0.12046238946127197
ENCSR743KZR,Histone ChIP-seq,HistoneChIP,esophagus muscularis mucosa,tissue,encode_v3,1.2899495841895334,1.5165093601535744,0.0285447109490633,0.3011418965669048
ENCSR229KWP,Histone ChIP-seq,HistoneChIP,esophagus muscularis mucosa,tissue,encode_v3,1.089709228461635,1.3278806627835102,0.027005290612578392,0.27108311379478695
ENCSR607ARN,Histone ChIP-seq,HistoneChIP,esophagus muscularis mucosa,tissue,encode_v3,2.382311225440417,3.1967717106296583,0.036292996257543564,2.5159951545453887
ENCSR578MTT,Histone ChIP-seq,HistoneChIP,esophagus muscularis mucosa,tissue,encode_v3,0.5976123307810676,0.7084337053314775,0.030194105580449104,0.09819382525061043
ENCSR074SFL,TF ChIP-seq,TFChIP,esophagus muscularis mucosa,tissue,encode_v3,1.429225073995645,1.991605460763415,0.03484094515442848,0.42636597910103985
ENCSR353DFU,TF ChIP-seq,TFChIP,esophagus muscularis mucosa,tissue,encode_v3,1.582079043152082,2.283168426818584,0.03334283083677292,0.5020807987044531
ENCSR559KAB,TF ChIP-seq,TFChIP,esophagus muscularis mucosa,tissue,encode_v3,1.9054833576219041,2.7304111420159085,0.00847630575299263,0.6428456095206403
ENCSR360BLQ,TF ChIP-seq,TFChIP,esophagus muscularis mucosa,tissue,encode_v3,1.0295107681483333,1.191262193604363,0.029514798894524574,0.13979053956024506
ENCSR922GUA,TF ChIP-seq,TFChIP,esophagus muscularis mucosa,tissue,encode_v3,0.9261459941548972,1.2432518491256968,0.025869498029351234,0.4462879794232615
ENCSR217KAL,TF ChIP-seq,TFChIP,esophagus muscularis mucosa,tissue,encode_v3,2.44650121712471,3.2476401075342074,0.022924896329641342,1.5736476038188207
ENCSR442ZTI,TF ChIP-seq,TFChIP,esophagus muscularis mucosa,tissue,encode_v3,2.4456881885112756,3.354268103997133,0.013581599108874798,1.766372148050644
ENCSR936JHB,TF ChIP-seq,TFChIP,esophagus muscularis mucosa,tissue,encode_v3,2.1862589131817645,2.8980179364847944,-0.001083322218619287,1.2829577421390443
ENCSR098BUF_M,total RNA-seq,RNA,esophagus muscularis mucosa,tissue,encode_v3,2.693225637836977,3.5860470901761103,-0.008817964233458042,2.295806592762368
ENCSR098BUF_P,total RNA-seq,RNA,esophagus muscularis mucosa,tissue,encode_v3,2.6573336222446713,3.7090930528476886,-0.00880607683211565,2.266944604476791
ENCSR182CBU_M,total RNA-seq,RNA,esophagus muscularis mucosa,tissue,encode_v3,2.505913223101534,3.3415385128317117,-0.003911432344466448,2.2410107435992375
ENCSR182CBU_P,total RNA-seq,RNA,esophagus muscularis mucosa,tissue,encode_v3,2.4845381752774833,3.475522050841956,-0.005744295194745064,2.33062468663548
ENCSR620LQN_M,total RNA-seq,RNA,esophagus muscularis mucosa,tissue,encode_v3,2.551099244655631,3.3835983915834964,-0.005218925420194864,2.1253857500081796
ENCSR620LQN_P,total RNA-seq,RNA,esophagus muscularis mucosa,tissue,encode_v3,2.5273977712474833,3.50200522791451,-0.002278489526361227,2.088061218341009
ENCSR750ETS_M,total RNA-seq,RNA,esophagus muscularis mucosa,tissue,encode_v3,2.2410694815941876,2.937699306304432,-0.01512177661061287,1.9666307250931847
ENCSR750ETS_P,total RNA-seq,RNA,esophagus muscularis mucosa,tissue,encode_v3,2.299312351962627,3.1128819918444783,-0.007735027465969324,1.9840897378311697
ENCSR783OCW,DNase-seq,Accessibility,esophagus squamous epithelium,tissue,encode_v3,1.518995252154161,1.8305637136106738,0.03033486008644104,0.7282429220831967
ENCSR909UAG,Histone ChIP-seq,HistoneChIP,esophagus squamous epithelium,tissue,encode_v3,2.452291802697115,3.2634706317192896,0.04590967670083046,2.112376071054782
ENCSR057BFO,Histone ChIP-seq,HistoneChIP,esophagus squamous epithelium,tissue,encode_v3,0.6323361160346443,0.7364484084073069,0.028219986706972122,0.07512368384513743
ENCSR078ZGC,Histone ChIP-seq,HistoneChIP,esophagus squamous epithelium,tissue,encode_v3,0.6468606612021147,0.7553643612200636,0.04605191573500633,0.0984261058326826
ENCSR121RSS,Histone ChIP-seq,HistoneChIP,esophagus squamous epithelium,tissue,encode_v3,1.0374966282656617,1.288311267208032,0.02870388701558113,0.12226655621483662
ENCSR508UPW,Histone ChIP-seq,HistoneChIP,esophagus squamous epithelium,tissue,encode_v3,2.603346209383178,3.4912336003882842,0.02719460241496563,2.978864469272944
ENCSR057YVO,Histone ChIP-seq,HistoneChIP,esophagus squamous epithelium,tissue,encode_v3,0.5476426509000382,0.6374640563285264,0.016155391931533813,0.0030943305307614584
ENCSR003SZZ,TF ChIP-seq,TFChIP,esophagus squamous epithelium,tissue,encode_v3,1.3843011650025272,1.938556002906039,0.0393160916864872,0.45836465573684937
ENCSR450FRI,TF ChIP-seq,TFChIP,esophagus squamous epithelium,tissue,encode_v3,2.1227972477355577,3.0966712848172064,0.030177544802427292,0.7862961132958121
ENCSR773JBP,TF ChIP-seq,TFChIP,esophagus squamous epithelium,tissue,encode_v3,1.5620099788103412,2.2060352885932843,0.025316137820482254,0.5232106536060085
ENCSR838RUX,TF ChIP-seq,TFChIP,esophagus squamous epithelium,tissue,encode_v3,1.8149895680956551,2.6639573993433263,0.02136632427573204,0.650006689496679
ENCSR147PYL,TF ChIP-seq,TFChIP,esophagus squamous epithelium,tissue,encode_v3,1.6481325100629765,2.365726809650425,0.01490640826523304,0.97999668875835
ENCSR156UQO,TF ChIP-seq,TFChIP,esophagus squamous epithelium,tissue,encode_v3,1.2240549610889668,1.718920426923438,0.022331202402710915,0.6559035302208982
ENCSR734ZOZ,TF ChIP-seq,TFChIP,esophagus squamous epithelium,tissue,encode_v3,0.6285194750880153,0.7215638811507533,0.03430723026394844,0.07161529763389035
ENCSR877OYD,TF ChIP-seq,TFChIP,esophagus squamous epithelium,tissue,encode_v3,0.7638090219620858,0.9627961668281958,0.027169842272996902,0.4357117871923397
ENCSR351OTL_M,total RNA-seq,RNA,esophagus squamous epithelium,tissue,encode_v3,2.682020435578954,3.6107972811850195,-0.005789537448436022,2.55812038263568
ENCSR351OTL_P,total RNA-seq,RNA,esophagus squamous epithelium,tissue,encode_v3,2.614597311678513,3.5599656453974,-0.007898765616118908,2.6697323429281985
ENCSR354QPN_M,total RNA-seq,RNA,esophagus squamous epithelium,tissue,encode_v3,2.264924567417985,2.971109582429037,0.007571155205368996,2.0795962413572675
ENCSR354QPN_P,total RNA-seq,RNA,esophagus squamous epithelium,tissue,encode_v3,2.2942721656034717,3.018582413184198,0.004586625844240189,2.173706359853382
ENCSR474TRG_M,total RNA-seq,RNA,esophagus squamous epithelium,tissue,encode_v3,2.4388571769184746,3.2148241015205175,-0.0017241205787286162,2.309319277262775
ENCSR474TRG_P,total RNA-seq,RNA,esophagus squamous epithelium,tissue,encode_v3,2.4491892385981244,3.1837543944877704,0.0007903506048023701,2.246146812156672
ENCSR510MIA_M,total RNA-seq,RNA,esophagus squamous epithelium,tissue,encode_v3,2.5428845716673436,3.3836147063180224,-0.008485035970807076,2.393769187612624
ENCSR510MIA_P,total RNA-seq,RNA,esophagus squamous epithelium,tissue,encode_v3,2.5970968875377394,3.4814998309197698,-0.005868943408131599,2.516503376980152
ENCSR127PWK,DNase-seq,Accessibility,eye,tissue,encode_v3,2.6730880836696223,3.8889723720654827,0.031134694814682007,2.089237768964876
ENCSR782XFY,DNase-seq,Accessibility,eye,tissue,encode_v3,2.8727724385448536,4.18501846168357,0.02508384734392166,2.4318538727598447
ENCSR805XIF,DNase-seq,Accessibility,femur,tissue,encode_v3,3.317626520240563,5.212439821109218,0.0378807932138443,2.622361147213817
ENCSR166TEE,DNase-seq,Accessibility,forelimb muscle,tissue,encode_v3,2.8111017109811702,4.332678621606197,0.0288645401597023,1.9560037365309593
ENCSR711NGL,polyA plus RNA-seq,RNA,forelimb muscle,tissue,encode_v3,2.7301480257092443,3.6637612463603753,0.0058237100020051,2.401772859381394
ENCSR000EIK,DNase-seq,Accessibility,frontal cortex,tissue,encode_v3,2.511114151589866,3.6078951346663723,0.036251965910196304,1.8236250331722623
ENCSR000EIY,DNase-seq,Accessibility,frontal cortex,tissue,encode_v3,2.7739590309298365,3.9791537647444937,0.033080995082855225,2.016441151679435
ENCSR000AEY_M,total RNA-seq,RNA,frontal cortex,tissue,encode_v3,2.323607128446282,3.0038902145077895,-0.012585744261741638,1.4641020018886484
ENCSR000AEY_P,total RNA-seq,RNA,frontal cortex,tissue,encode_v3,2.358165036020436,3.080099441379478,-0.018055783584713936,1.4294307102303394
ENCSR171ADO,DNase-seq,Accessibility,gastrocnemius medialis,tissue,encode_v3,2.444744090941094,3.5339282399543936,0.020596232265233994,1.4489067147772838
ENCSR171ETY,DNase-seq,Accessibility,gastrocnemius medialis,tissue,encode_v3,2.0835626796127524,2.7705741487105375,0.038221899420022964,1.5146229047678004
ENCSR236SFP,DNase-seq,Accessibility,gastrocnemius medialis,tissue,encode_v3,2.4832727472737797,3.462322595298907,0.0361206941306591,1.8774429618476853
ENCSR736ALU,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,2.583715602286081,3.77945520196124,0.009760675951838493,1.3645845444364517
ENCSR801IPH,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,2.6175658607579937,3.8148985306828127,0.016367029398679733,1.5293312112424167
ENCSR948YYZ,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,2.6353034302686598,3.8048555122385026,0.013324901461601257,1.4699851108289193
ENCSR201OSX,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,1.0268415207762007,1.2265871125640455,0.012144055217504501,0.10928665075970766
ENCSR423LXQ,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,1.1923532614846637,1.4135498944311162,-0.0034391770604997873,0.028402538801889886
ENCSR519WQH,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,0.9147592307604127,1.0684847723471422,0.00538677629083395,0.0638450444797549
ENCSR101NFY,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,0.908667963089643,1.0515197423530638,0.003735058940947056,-0.031054766029323333
ENCSR105YNJ,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,1.193471333802953,1.4049792443890932,0.0171712264418602,0.22246219615117763
ENCSR380KNE,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,0.6334860407123916,0.7361179268998356,0.026375804096460342,0.06616932909306585
ENCSR148FWR,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,1.6171710875566407,2.0542345680946994,0.007319681346416473,0.18536941776207994
ENCSR161HZJ,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,1.834858921495371,2.329693867527518,0.02005142532289028,0.19613442132461428
ENCSR776EAH,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,1.457444059172132,1.8401091922595103,0.02396141178905964,0.19383546958348746
ENCSR206STN,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,1.2980907966177933,1.7257833447982909,0.021469103172421455,1.1553408676325985
ENCSR785DJD,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,2.2784704250667462,3.105534182641607,0.0159989595413208,1.8584205631773867
ENCSR972ETR,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,1.1934853284707967,1.5519927204891384,0.014559568837285042,0.8305087959200013
ENCSR697RIW,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,0.8627868153861387,1.0085666237461148,-0.009862245991826057,-0.09336256836299699
ENCSR899TDF,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,0.7805956225984564,0.892746460092666,-0.0009024286409839988,-0.129717248564639
ENCSR922OXX,Histone ChIP-seq,HistoneChIP,gastrocnemius medialis,tissue,encode_v3,0.5571059517810255,0.6471680055691688,0.014374230057001114,-0.013289130112669321
ENCSR071XWO,TF ChIP-seq,TFChIP,gastrocnemius medialis,tissue,encode_v3,1.453575178471994,2.067640637088794,0.032195501029491425,0.38527016459348895
ENCSR428BKN,TF ChIP-seq,TFChIP,gastrocnemius medialis,tissue,encode_v3,1.7432395838551509,2.5016076157789575,0.041129130870103836,0.5657011805563565
ENCSR998NQG,TF ChIP-seq,TFChIP,gastrocnemius medialis,tissue,encode_v3,1.0577951539330885,1.435049363989084,0.003993038088083267,0.16638196476102765
ENCSR103UPR,TF ChIP-seq,TFChIP,gastrocnemius medialis,tissue,encode_v3,1.8524469122380796,2.6655204652243483,0.020806176587939262,0.885831630357449
ENCSR414SWG,TF ChIP-seq,TFChIP,gastrocnemius medialis,tissue,encode_v3,1.9971980964863079,2.843467409138975,0.019336188212037086,0.9629410355920911
ENCSR609NZM_M,total RNA-seq,RNA,gastrocnemius medialis,tissue,encode_v3,3.2522458433301735,4.311577108154026,-0.018317505717277527,2.745803077608805
ENCSR609NZM_P,total RNA-seq,RNA,gastrocnemius medialis,tissue,encode_v3,2.9017755462178645,3.9219054094049666,-0.015845293179154396,2.6716246065272387
ENCSR678TMV_M,total RNA-seq,RNA,gastrocnemius medialis,tissue,encode_v3,3.028500736883077,4.007853544712221,-0.015456636436283588,2.477472791975093
ENCSR678TMV_P,total RNA-seq,RNA,gastrocnemius medialis,tissue,encode_v3,2.829777424411874,3.8249224368373387,-0.003124607726931572,2.550487381979281
ENCSR853BNH_M,total RNA-seq,RNA,gastrocnemius medialis,tissue,encode_v3,2.6756984798279984,3.480199391918982,-0.0032490305602550507,2.0811343293878206
ENCSR853BNH_P,total RNA-seq,RNA,gastrocnemius medialis,tissue,encode_v3,2.5452475598322093,3.3186559302811616,0.007647259160876274,2.054974171095001
ENCSR967JPI_M,total RNA-seq,RNA,gastrocnemius medialis,tissue,encode_v3,3.1168571383149573,4.154670141707941,-0.022886650636792183,2.544536010161112
ENCSR967JPI_P,total RNA-seq,RNA,gastrocnemius medialis,tissue,encode_v3,2.798096130396598,3.8099602645524615,-0.022923428565263748,2.512451145825677
ENCSR677LBH,Histone ChIP-seq,HistoneChIP,gastroesophageal sphincter,tissue,encode_v3,2.5433370019170423,3.4838366408101864,0.02986452728509903,2.077280127366006
ENCSR872WVR,Histone ChIP-seq,HistoneChIP,gastroesophageal sphincter,tissue,encode_v3,0.9370103347517158,1.1467730506195812,0.023312028497457504,0.1799121534627065
ENCSR510NXV,Histone ChIP-seq,HistoneChIP,gastroesophageal sphincter,tissue,encode_v3,2.2931209764597584,3.0647772838062823,0.03074718825519085,2.453464907766339
ENCSR025CGR,Histone ChIP-seq,HistoneChIP,gastroesophageal sphincter,tissue,encode_v3,0.7451044906962905,0.8477652009865598,0.001328397891484201,0.0267906883850164
ENCSR146BGM,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,2.061305907985986,2.958331260178812,0.026248877868056297,0.7390506730164537
ENCSR186NVR,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,1.8308730041087977,2.6114933854544735,0.031209247186779976,0.7204233750662605
ENCSR206ETG,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,1.8928859938853047,2.7244045639540073,0.021789828315377235,0.6538449099733844
ENCSR661XNQ,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,1.4923183266641886,2.091997693034398,0.03862655907869339,0.5666291516551742
ENCSR551MLB,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,1.089779559859117,1.3325394174210052,0.010724074207246304,0.096184225802633
ENCSR906OMM,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,0.9106264398045449,1.06465489058285,0.007220114581286907,0.07653030613558955
ENCSR091CSG,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,1.2356475965778706,1.716372605487285,0.027614174410700798,0.650706488250155
ENCSR097EEA,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,1.4993306195059004,2.0183769865795265,0.020811541005969048,0.7843790337789613
ENCSR367UUC,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,1.6121425195031485,2.1503132257983526,4.158740921411663e-06,0.7918333987430268
ENCSR414TPL,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,1.3726099971702874,1.883325263240918,0.021134980022907257,0.8135963317672784
ENCSR916JAC,TF ChIP-seq,TFChIP,gastroesophageal sphincter,tissue,encode_v3,2.3870517568161596,3.3104334545531184,0.009273686446249485,1.4653755912293926
